,location,total_sqft,bath,price,bhk
4837,Lakshminarayana Pura,1200.0,2.0,75.0,2
4838,Lakshminarayana Pura,1172.0,2.0,75.0,2
4839,Lakshminarayana Pura,1172.0,2.0,75.0,2
4840,Lakshminarayana Pura,1180.0,2.0,75.0,2
4841,Lakshminarayana Pura,1200.0,2.0,83.0,2
4842,Lakshminarayana Pura,1200.0,2.0,80.0,2
4843,Lakshminarayana Pura,1195.0,2.0,75.0,2
4844,Lakshminarayana Pura,1200.0,2.0,80.0,2
4845,Lingadheeranahalli,1521.0,3.0,95.0,3
4846,Lingadheeranahalli,1511.0,3.0,95.0,3
4847,Lingadheeranahalli,1683.0,3.0,109.0,3
4848,Lingadheeranahalli,1519.0,3.0,93.0,3
4849,Lingadheeranahalli,1521.0,3.0,94.99,3
4850,Lingadheeranahalli,1682.0,3.0,120.0,3
4851,Lingadheeranahalli,1521.0,3.0,94.71,3
4852,Lingadheeranahalli,1893.0,3.0,130.0,3
4853,Lingadheeranahalli,1705.0,3.0,110.0,3
4854,Lingadheeranahalli,2245.0,4.0,154.0,4
4855,Lingadheeranahalli,1682.0,3.0,113.0,3
4856,Lingadheeranahalli,1682.0,3.0,114.0,3
4857,Lingadheeranahalli,1506.0,3.0,95.0,3
4858,Lingadheeranahalli,1683.0,3.0,110.0,3
4859,Lingadheeranahalli,1684.0,3.0,120.0,3
4860,Lingadheeranahalli,2236.0,4.0,153.0,4
4861,Lingadheeranahalli,1894.0,4.0,114.0,3
4862,Lingadheeranahalli,2240.0,4.0,160.0,4
4863,Magadi Road,3600.0,6.0,141.0,6
4864,Magadi Road,1116.0,2.0,50.0,2
4866,Magadi Road,884.0,2.0,41.1,2
4867,Magadi Road,1005.0,2.0,55.78,2
4868,Magadi Road,1500.0,2.0,93.0,4
4870,Magadi Road,1345.0,2.0,55.0,2
4871,Magadi Road,600.0,1.0,22.0,2
4872,Magadi Road,1191.0,2.0,55.38,3
4873,Magadi Road,1116.0,2.0,51.89,2
4874,Magadi Road,1052.0,2.0,60.0,3
4875,Magadi Road,750.0,2.0,27.0,2
4876,Magadi Road,940.0,2.0,50.0,2
4877,Magadi Road,1318.0,2.0,68.0,3
4878,Magadi Road,884.0,2.0,48.0,2
4880,Mahadevpura,1150.0,2.0,52.0,2
4881,Mahadevpura,1250.0,2.0,52.0,2
4882,Mahadevpura,1260.0,2.0,57.6,2
4883,Mahadevpura,730.0,1.0,35.0,1
4884,Mahadevpura,1434.0,2.0,67.39,3
4885,Mahadevpura,1146.0,2.0,53.8,2
4886,Mahadevpura,1532.0,2.0,62.0,2
4887,Mahadevpura,1620.0,2.0,76.0,3
4888,Mahadevpura,1136.0,2.0,64.5,2
4889,Mahadevpura,1400.0,2.0,65.8,3
4890,Mahadevpura,1137.0,2.0,53.4,2
4891,Mahadevpura,1601.0,3.0,95.0,3
4892,Mahadevpura,1450.0,3.0,75.0,3
4893,Mahadevpura,1152.0,2.0,54.0,2
4894,Mahadevpura,1212.0,2.0,56.9,2
4896,Mahadevpura,1505.0,3.0,78.0,3
4897,Mahadevpura,1500.0,2.0,70.0,3
4898,Mahadevpura,1236.0,2.0,58.0,2
4899,Mahadevpura,1236.0,2.0,58.0,2
4900,Mahadevpura,1120.0,2.0,53.0,2
4901,Mahalakshmi Layout,1575.0,5.0,158.0,4
4902,Mahalakshmi Layout,1105.0,2.0,80.0,2
4903,Mahalakshmi Layout,1200.0,3.0,160.0,4
4904,Mahalakshmi Layout,1200.0,2.0,110.0,3
4905,Mahalakshmi Layout,1876.0,3.0,150.0,3
4906,Mallasandra,1665.0,3.0,95.0,3
4907,Mallasandra,1665.0,3.0,86.58,3
4908,Mallasandra,1340.0,2.0,61.0,2
4909,Mallasandra,1325.0,2.0,70.0,2
4910,Mallasandra,1665.0,3.0,86.91,3
4911,Mallasandra,1325.0,2.0,70.0,2
4912,Mallasandra,905.0,2.0,40.0,2
4913,Mallasandra,1325.0,2.0,65.0,2
4914,Mallasandra,1325.0,2.0,73.0,2
4915,Mallasandra,1565.0,2.0,69.0,2
4916,Mallasandra,905.0,2.0,35.0,2
4918,Mallasandra,1100.0,2.0,76.3,3
4919,Malleshpalya,1140.0,2.0,46.5,2
4920,Malleshpalya,1225.0,2.0,46.86,2
4922,Malleshpalya,1052.0,2.0,50.0,2
4923,Malleshpalya,1405.0,2.0,77.0,3
4924,Malleshpalya,1065.0,2.0,50.0,2
4925,Malleshpalya,1210.0,2.0,55.0,2
4927,Malleshpalya,1060.0,2.0,40.0,2
4928,Malleshpalya,1430.0,2.0,69.5,3
4929,Malleshpalya,1421.0,2.0,90.0,2
4930,Malleshpalya,1245.0,2.0,55.0,2
4931,Malleshpalya,1200.0,2.0,46.0,2
4932,Malleshpalya,1225.0,2.0,52.0,2
4933,Malleshwaram,705.0,1.0,67.0,1
4934,Malleshwaram,12000.0,7.0,2200.0,7
4935,Malleshwaram,2500.0,5.0,325.0,4
4936,Malleshwaram,2006.0,3.0,297.0,3
4937,Malleshwaram,686.0,1.0,62.5,1
4938,Malleshwaram,2475.0,4.0,332.0,3
4939,Malleshwaram,2610.0,3.0,399.0,3
4940,Malleshwaram,2475.0,4.0,320.0,3
4941,Malleshwaram,900.0,2.0,95.0,2
4942,Malleshwaram,1420.0,2.0,158.0,2
4943,Malleshwaram,2000.0,3.0,250.0,3
4944,Malleshwaram,2215.0,3.0,275.0,3
4946,Malleshwaram,2475.0,4.0,300.0,3
4949,Malleshwaram,2215.0,4.0,310.0,3
4950,Malleshwaram,480.0,1.0,60.0,1
4951,Malleshwaram,1290.0,2.0,120.0,2
4952,Malleshwaram,2475.0,4.0,326.0,3
4953,Malleshwaram,2476.0,3.0,337.0,3
4954,Malleshwaram,900.0,2.0,90.0,2
4956,Malleshwaram,2050.0,4.0,270.0,3
4957,Malleshwaram,900.0,2.0,72.0,2
4958,Malleshwaram,620.0,1.0,86.8,1
4959,Malleshwaram,600.0,1.0,68.0,2
4960,Malleshwaram,2475.0,4.0,337.0,3
4961,Malleshwaram,2215.0,3.0,275.0,3
4962,Malleshwaram,2215.0,3.0,330.0,3
4964,Malleshwaram,1020.0,2.0,80.0,2
4965,Malleshwaram,600.0,1.0,90.0,2
4966,Malleshwaram,2200.0,3.0,275.0,3
4967,Malleshwaram,2475.0,4.0,326.0,3
4968,Malleshwaram,1500.0,2.0,140.0,2
4969,Malleshwaram,2475.0,4.0,340.0,3
4970,Malleshwaram,1400.0,2.0,190.0,2
4971,Malleshwaram,2475.0,4.0,300.0,3
4972,Malleshwaram,2400.0,3.0,380.0,3
4973,Malleshwaram,580.0,1.0,45.0,1
4974,Malleshwaram,1410.0,2.0,125.0,2
4977,Marathahalli,1220.0,2.0,57.0,2
4978,Marathahalli,1200.0,2.0,52.0,2
4979,Marathahalli,1200.0,2.0,60.0,2
4980,Marathahalli,1933.0,3.0,140.0,3
4981,Marathahalli,950.0,2.0,46.96,2
4982,Marathahalli,1230.0,2.0,80.0,2
4983,Marathahalli,3800.0,4.0,250.0,4
4984,Marathahalli,1019.0,2.0,49.85,2
4985,Marathahalli,1215.0,2.0,67.0,2
4986,Marathahalli,2181.0,3.0,152.0,4
4987,Marathahalli,1170.0,2.0,53.0,2
4988,Marathahalli,1019.0,2.0,49.86,2
4989,Marathahalli,1325.0,2.0,71.55,2
4990,Marathahalli,1220.0,2.0,56.5,2
4992,Marathahalli,1152.0,2.0,56.0,2
4993,Marathahalli,1610.0,3.0,90.0,3
4994,Marathahalli,1146.0,2.0,70.0,2
4996,Marathahalli,1469.0,3.0,89.0,3
5001,Marathahalli,2519.0,5.0,185.0,4
5003,Marathahalli,957.0,2.0,46.9,2
5004,Marathahalli,1583.0,3.0,105.0,3
5005,Marathahalli,2524.0,5.0,190.0,4
5009,Marathahalli,1071.0,2.0,52.25,2
5010,Marathahalli,1215.0,2.0,58.86,2
5011,Marathahalli,1102.0,2.0,53.67,2
5012,Marathahalli,1900.0,3.0,123.0,3
5013,Marathahalli,1045.0,2.0,60.0,2
5015,Marathahalli,1215.0,2.0,58.86,2
5016,Marathahalli,1365.0,2.0,73.0,2
5021,Marathahalli,1208.0,2.0,70.0,2
5022,Marathahalli,1325.0,1.0,92.0,2
5023,Marathahalli,1525.0,3.0,90.0,3
5024,Marathahalli,1937.0,3.0,140.0,3
5025,Marathahalli,1550.0,3.0,83.0,3
5026,Marathahalli,1350.0,2.0,86.0,2
5027,Marathahalli,957.0,2.0,47.0,2
5029,Marathahalli,1230.0,2.0,57.0,2
5030,Marathahalli,1200.0,2.0,58.0,2
5032,Marathahalli,607.0,1.0,35.0,1
5033,Marathahalli,1583.0,3.0,109.0,3
5034,Marathahalli,1075.0,2.0,52.43,2
5035,Marathahalli,1360.0,2.0,103.0,2
5036,Marathahalli,1220.0,2.0,58.5,2
5037,Marathahalli,950.0,2.0,45.68,2
5038,Marathahalli,615.0,1.0,44.0,1
5039,Marathahalli,1595.0,3.0,90.0,3
5040,Marathahalli,1350.0,2.0,89.0,2
5041,Marathahalli,1020.0,2.0,57.0,2
5042,Marathahalli,1600.0,3.0,88.0,2
5043,Marathahalli,780.0,1.0,55.0,1
5044,Marathahalli,1710.0,3.0,100.0,3
5046,Marathahalli,1358.0,2.0,81.0,2
5047,Marathahalli,1205.0,2.0,75.0,2
5048,Marathahalli,1730.0,3.0,110.0,3
5049,Marathahalli,1583.0,3.0,115.0,3
5050,Marathahalli,1200.0,2.0,67.0,2
5051,Marathahalli,1095.0,2.0,60.0,2
5052,Marathahalli,1060.0,2.0,48.0,2
5053,Marathahalli,1050.0,2.0,65.0,2
5054,Marathahalli,1102.0,2.0,53.67,2
5055,Marathahalli,1026.0,2.0,49.95,2
5058,Marathahalli,1220.0,2.0,59.0,2
5059,Marathahalli,881.0,2.0,48.06,2
5061,Marathahalli,1710.0,3.0,100.0,3
5062,Marathahalli,1680.0,3.0,105.0,3
5063,Marathahalli,1910.0,3.0,119.0,3
5064,Marathahalli,1602.0,2.0,104.0,2
5065,Marathahalli,700.0,1.0,38.0,1
5066,Marathahalli,1469.0,3.0,89.0,3
5068,Marathahalli,1690.0,3.0,116.0,3
5069,Marathahalli,1065.0,2.0,55.0,2
5070,Marathahalli,1693.0,3.0,125.0,3
5071,Marathahalli,1693.0,3.0,125.0,3
5072,Marathahalli,1196.0,2.0,57.9,2
5073,Marathahalli,1595.0,3.0,88.0,3
5074,Marathahalli,2122.0,3.0,125.0,3
5075,Marathahalli,1730.0,3.0,115.0,3
5078,Marathahalli,1125.0,2.0,55.0,2
5079,Marathahalli,1950.0,3.0,115.0,3
5080,Marathahalli,1250.0,2.0,68.0,2
5081,Marathahalli,1125.0,2.0,56.8,2
5082,Marathahalli,1350.0,2.0,90.0,2
5083,Marathahalli,1200.0,2.0,53.0,2
5084,Marathahalli,2500.0,5.0,175.0,4
5085,Marathahalli,957.0,2.0,47.0,2
5088,Marathahalli,1350.0,2.0,60.0,2
5089,Marathahalli,3400.0,4.0,235.0,4
5090,Marathahalli,1350.0,2.0,99.0,2
5092,Marathahalli,1285.0,2.0,55.0,2
5093,Marathahalli,2500.0,5.0,181.0,4
5094,Marathahalli,3800.0,4.0,235.0,4
5095,Marathahalli,3951.0,4.0,230.0,4
5096,Marathahalli,1125.0,2.0,54.8,2
5097,Marathahalli,1700.0,3.0,126.0,3
5099,Marathahalli,1270.0,2.0,73.0,2
5101,Marathahalli,950.0,2.0,46.7,2
5102,Marathahalli,1550.0,3.0,85.0,3
5103,Marathahalli,1019.0,2.0,49.86,2
5104,Marathahalli,1144.0,2.0,65.0,2
5105,Marathahalli,1240.0,2.0,55.0,2
5106,Marathahalli,1100.0,2.0,75.0,1
5107,Marathahalli,1156.0,2.0,52.0,2
5108,Marathahalli,2524.0,5.0,180.0,4
5109,Marathahalli,1135.0,2.0,60.0,2
5110,Marathahalli,1839.0,3.0,130.0,3
5111,Marathahalli,1170.0,2.0,85.0,2
5112,Marathahalli,1102.0,2.0,53.67,2
5113,Marathahalli,1108.0,2.0,60.0,3
5114,Marathahalli,1449.0,3.0,110.0,3
5115,Marathahalli,1360.0,2.0,101.0,2
5116,Marathahalli,1026.0,2.0,50.18,2
5119,Marathahalli,1270.0,2.0,80.0,2
5120,Marathahalli,1100.0,2.0,50.0,2
5121,Marathahalli,1196.0,2.0,57.95,2
5123,Marathahalli,1485.0,2.0,90.0,3
5124,Marathahalli,1146.0,2.0,69.0,2
5125,Margondanahalli,1090.0,2.0,58.0,2
5126,Margondanahalli,1200.0,2.0,58.5,2
5127,Margondanahalli,1200.0,2.0,67.0,2
5129,Margondanahalli,1000.0,2.0,57.0,2
5131,Margondanahalli,600.0,2.0,35.0,2
5132,Margondanahalli,1200.0,2.0,69.0,2
5133,Margondanahalli,900.0,2.0,49.0,2
5134,Margondanahalli,1140.0,2.0,60.0,2
5135,Margondanahalli,1100.0,2.0,55.0,2
5136,Margondanahalli,1152.0,1.0,66.0,2
5138,Margondanahalli,1200.0,2.0,65.0,2
5139,Margondanahalli,1050.0,2.0,58.0,2
5140,Margondanahalli,1160.0,2.0,65.0,2
5141,Margondanahalli,1334.0,2.0,67.76,2
5142,Marsur,1800.0,4.0,145.0,4
5143,Marsur,1200.0,3.0,90.0,3
5144,Marsur,1200.0,3.0,120.0,3
5145,Mico Layout,5000.0,9.0,210.0,9
5146,Mico Layout,1550.0,2.0,65.0,3
5147,Mico Layout,1125.0,2.0,40.0,2
5148,Mico Layout,1190.0,2.0,39.25,2
5149,Mico Layout,800.0,1.0,29.5,1
5150,Mico Layout,1250.0,2.0,44.0,3
5151,Mico Layout,1171.0,2.0,39.0,2
5152,Mico Layout,1200.0,2.0,53.5,2
5153,Mico Layout,1670.0,3.0,59.0,3
5154,Mico Layout,1140.0,2.0,43.0,2
5155,Munnekollal,1170.0,2.0,52.0,2
5156,Munnekollal,1102.0,2.0,53.67,2
5157,Munnekollal,1390.0,3.0,68.0,3
5158,Munnekollal,1200.0,2.0,49.5,2
5159,Munnekollal,950.0,2.0,46.5,2
5160,Munnekollal,1560.0,3.0,75.0,3
5161,Munnekollal,1750.0,3.0,86.5,3
5162,Munnekollal,1385.0,2.0,66.5,3
5163,Munnekollal,1080.0,2.0,45.0,2
5164,Munnekollal,1170.0,2.0,59.0,2
5166,Munnekollal,1200.0,2.0,57.9,3
5167,Munnekollal,1030.0,2.0,50.36,2
5168,Murugeshpalya,1296.0,2.0,81.0,2
5169,Murugeshpalya,1550.0,3.0,74.0,3
5170,Murugeshpalya,1845.0,3.0,91.0,3
5171,Murugeshpalya,1185.0,2.0,85.0,2
5172,Murugeshpalya,1225.0,2.0,48.0,2
5173,Murugeshpalya,1930.0,3.0,75.0,3
5174,Murugeshpalya,1600.0,2.0,65.0,3
5175,Murugeshpalya,1344.0,2.0,56.0,3
5176,Murugeshpalya,1500.0,2.0,70.0,3
5177,Murugeshpalya,1855.0,3.0,96.0,3
5178,Murugeshpalya,1175.0,2.0,75.0,2
5179,Mysore Road,1175.0,2.0,73.5,2
5180,Mysore Road,1710.0,4.0,91.31,3
5181,Mysore Road,1020.0,2.0,48.95,2
5182,Mysore Road,1175.0,2.0,73.5,2
5183,Mysore Road,1070.0,2.0,45.0,2
5184,Mysore Road,1239.0,2.0,53.0,2
5185,Mysore Road,1060.0,2.0,62.0,2
5186,Mysore Road,980.0,2.0,45.47,2
5187,Mysore Road,883.0,2.0,40.0,2
5188,Mysore Road,1525.0,3.0,96.0,3
5189,Mysore Road,1200.0,2.0,65.0,2
5193,Mysore Road,883.0,2.0,40.95,2
5194,Mysore Road,1070.0,2.0,49.65,2
5196,Mysore Road,883.0,2.0,50.0,2
5197,Mysore Road,1155.0,2.0,51.0,2
5198,Mysore Road,1003.0,2.0,43.0,2
5199,Mysore Road,1237.0,2.0,73.0,2
5200,Mysore Road,883.0,2.0,45.0,2
5201,Mysore Road,1170.0,2.0,65.0,2
5202,Mysore Road,940.0,2.0,43.61,2
5204,Mysore Road,1020.0,2.0,48.95,2
5205,Mysore Road,1568.0,2.0,100.0,3
5207,Mysore Road,1175.0,2.0,70.5,2
5208,Mysore Road,1080.0,2.0,60.0,3
5210,Mysore Road,883.0,2.0,37.0,2
5212,NGR Layout,1020.0,2.0,45.9,2
5213,NGR Layout,1105.0,2.0,49.73,2
5214,NGR Layout,1022.0,2.0,45.9,2
5215,NGR Layout,1020.0,2.0,45.0,2
5216,NGR Layout,1019.0,2.0,45.9,2
5217,NGR Layout,1020.0,2.0,46.0,2
5218,NGR Layout,1021.0,2.0,46.0,2
5219,NGR Layout,1021.0,2.0,45.9,2
5220,NRI Layout,1565.0,2.0,75.0,3
5221,NRI Layout,2500.0,5.0,130.0,5
5222,NRI Layout,1125.0,2.0,45.56,2
5223,NRI Layout,2150.0,4.0,115.0,4
5224,NRI Layout,1250.0,2.0,75.0,2
5225,NRI Layout,1789.0,3.0,75.0,3
5226,NRI Layout,1731.0,3.0,64.11,3
5227,NRI Layout,2400.0,2.0,125.0,2
5229,Nagarbhavi,1350.0,3.0,150.0,3
5230,Nagarbhavi,1200.0,2.0,150.0,2
5232,Nagarbhavi,2400.0,3.0,160.0,3
5233,Nagarbhavi,884.0,2.0,36.0,1
5234,Nagarbhavi,1055.0,2.0,55.0,2
5236,Nagarbhavi,1223.0,2.0,60.0,2
5237,Nagarbhavi,956.0,2.0,49.0,2
5239,Nagarbhavi,1200.0,2.0,150.0,2
5242,Nagarbhavi,1145.0,2.0,40.0,2
5243,Nagarbhavi,300.0,1.0,20.0,1
5244,Nagarbhavi,1250.0,3.0,175.0,4
5245,Nagarbhavi,710.0,2.0,40.0,1
5247,Nagarbhavi,1212.0,2.0,50.0,2
5248,Nagarbhavi,1020.0,2.0,55.0,2
5250,Nagarbhavi,1120.0,2.0,53.0,2
5252,Nagarbhavi,1146.0,2.0,50.0,2
5254,Nagarbhavi,1190.0,2.0,63.0,2
5256,Nagarbhavi,1050.0,2.0,80.0,2
5257,Nagarbhavi,2500.0,3.0,180.0,5
5259,Nagarbhavi,1250.0,3.0,170.0,2
5261,Nagarbhavi,1400.0,2.0,135.0,3
5263,Nagarbhavi,1100.0,2.0,46.2,2
5264,Nagarbhavi,1080.0,2.0,49.0,2
5265,Nagarbhavi,1800.0,3.0,180.0,4
5266,Nagarbhavi,1225.0,2.0,58.0,2
5267,Nagasandra,980.0,2.0,48.0,2
5268,Nagasandra,2400.0,4.0,145.0,4
5269,Nagasandra,7000.0,8.0,450.0,4
5270,Nagasandra,1650.0,3.0,95.0,3
5271,Nagasandra,1500.0,2.0,91.0,2
5272,Nagavara,400.0,1.0,14.0,1
5273,Nagavara,2172.65,3.0,120.0,4
5275,Nagavara,2319.0,3.0,180.0,3
5276,Nagavara,2430.0,4.0,180.0,3
5277,Nagavara,936.0,2.0,40.2,2
5278,Nagavara,1125.0,2.0,44.5,2
5279,Nagavara,1315.0,2.0,70.0,2
5280,Nagavara,1077.0,2.0,50.0,2
5281,Nagavara,2496.0,4.0,125.0,4
5282,Nagavara,1110.0,2.0,44.95,2
5283,Nagavara,1247.0,2.0,58.56,2
5284,Nagavarapalya,1392.0,2.0,99.0,2
5285,Nagavarapalya,705.0,1.0,52.5,1
5286,Nagavarapalya,1300.0,3.0,80.0,3
5287,Nagavarapalya,705.0,1.0,57.0,1
5288,Nagavarapalya,705.0,1.0,55.0,1
5289,Nagavarapalya,705.0,1.0,57.0,1
5290,Nagavarapalya,1335.0,2.0,110.0,2
5291,Nagavarapalya,1260.0,2.0,85.5,2
5292,Narayanapura,1308.0,2.0,89.04,2
5293,Narayanapura,1566.0,3.0,83.3,3
5294,Narayanapura,1485.0,3.0,85.0,3
5295,Narayanapura,1302.0,2.0,69.1,2
5296,Narayanapura,1308.0,2.0,89.04,2
5297,Narayanapura,2357.0,3.0,135.0,3
5298,Narayanapura,2357.0,3.0,135.0,3
5299,Narayanapura,1469.0,2.0,99.14,2
5300,Neeladri Nagar,1053.0,2.0,45.0,2
5301,Neeladri Nagar,1363.0,2.0,68.0,2
5302,Neeladri Nagar,2556.0,3.0,133.0,3
5303,Neeladri Nagar,674.0,1.0,21.0,1
5304,Neeladri Nagar,527.0,1.0,26.0,1
5305,Neeladri Nagar,1167.0,2.0,38.0,3
5306,Neeladri Nagar,1060.0,2.0,35.0,2
5307,Neeladri Nagar,640.0,1.0,20.5,1
5308,Neeladri Nagar,4000.0,12.0,160.0,10
5309,Neeladri Nagar,1105.0,2.0,30.0,2
5310,Neeladri Nagar,1100.0,2.0,30.0,2
5311,Neeladri Nagar,2111.0,3.0,103.0,3
5312,Nehru Nagar,1775.0,3.0,110.0,3
5313,Nehru Nagar,2363.0,5.0,120.0,4
5314,Nehru Nagar,2342.0,3.0,115.0,4
5315,Nehru Nagar,967.0,2.0,41.1,2
5316,Nehru Nagar,1374.0,3.0,72.0,3
5317,Nehru Nagar,1674.0,3.0,90.0,3
5318,Nehru Nagar,1269.0,2.0,63.0,3
5319,Nehru Nagar,1100.0,2.0,50.0,2
5320,Nehru Nagar,1674.0,3.0,81.0,3
5321,OMBR Layout,2420.0,3.0,185.0,3
5322,OMBR Layout,1078.0,2.0,65.0,2
5323,OMBR Layout,1101.0,2.0,65.5,2
5324,OMBR Layout,1041.0,2.0,65.5,2
5325,OMBR Layout,1300.0,2.0,80.0,2
5326,OMBR Layout,1085.0,2.0,64.0,2
5327,OMBR Layout,1855.0,3.0,145.0,3
5328,OMBR Layout,1050.0,2.0,48.0,2
5330,OMBR Layout,1165.0,2.0,88.5,2
5331,OMBR Layout,1101.0,2.0,66.0,2
5332,OMBR Layout,3400.0,4.0,275.0,4
5334,Old Airport Road,2732.0,4.0,204.0,4
5336,Old Airport Road,3356.0,4.0,251.0,4
5337,Old Airport Road,1206.0,2.0,75.0,2
5338,Old Airport Road,2774.0,4.0,207.0,4
5339,Old Airport Road,2690.0,4.0,191.0,4
5340,Old Airport Road,2690.0,4.0,199.0,4
5341,Old Airport Road,1655.0,2.0,97.65,2
5342,Old Airport Road,1075.0,2.0,60.0,2
5343,Old Airport Road,1858.0,2.0,167.0,3
5344,Old Airport Road,1150.0,2.0,90.0,2
5345,Old Airport Road,2690.0,4.0,191.0,4
5346,Old Airport Road,2658.0,5.0,187.0,4
5347,Old Airport Road,946.0,2.0,58.0,2
5348,Old Airport Road,2774.0,4.0,208.0,4
5349,Old Airport Road,2774.0,4.0,208.0,4
5350,Old Airport Road,3200.0,4.0,280.0,4
5351,Old Airport Road,2690.0,4.0,201.0,4
5352,Old Airport Road,1145.0,2.0,75.0,2
5353,Old Airport Road,2732.0,4.0,194.0,4
5354,Old Airport Road,2658.0,5.0,189.0,4
5355,Old Airport Road,2774.0,4.0,197.0,4
5356,Old Airport Road,3496.0,4.0,262.0,4
5357,Old Airport Road,2774.0,4.0,197.0,4
5358,Old Airport Road,2732.0,4.0,204.0,4
5359,Old Airport Road,1798.0,3.0,150.0,3
5360,Old Airport Road,2774.0,4.0,208.0,4
5361,Old Airport Road,1184.0,2.0,78.0,2
5362,Old Airport Road,3504.0,4.0,262.0,4
5363,Old Airport Road,1055.0,2.0,75.0,2
5364,Old Madras Road,1425.0,2.0,94.0,3
5368,Old Madras Road,935.0,2.0,45.0,2
5369,Old Madras Road,1720.0,3.0,100.0,3
5370,Old Madras Road,1200.0,2.0,72.0,2
5371,Old Madras Road,1225.0,2.0,53.55,2
5372,Old Madras Road,1100.0,2.0,70.0,2
5373,Old Madras Road,2760.0,5.0,157.0,3
5374,Old Madras Road,1171.0,2.0,75.0,2
5375,Old Madras Road,935.0,2.0,45.0,2
5376,Old Madras Road,4500.0,7.0,294.0,5
5378,Old Madras Road,1065.0,2.0,47.86,2
5379,Old Madras Road,2010.0,3.0,125.0,4
5381,Old Madras Road,1480.0,2.0,84.0,3
5382,Old Madras Road,2990.0,5.0,210.0,3
5383,Old Madras Road,1210.0,2.0,74.0,2
5385,Old Madras Road,1171.0,2.0,72.0,2
5387,Old Madras Road,1480.0,3.0,95.0,3
5389,Old Madras Road,1210.0,2.0,80.0,2
5390,Old Madras Road,1859.0,3.0,121.0,3
5391,Old Madras Road,2990.0,5.0,173.0,3
5394,Old Madras Road,2300.0,3.0,142.0,3
5395,Old Madras Road,1157.0,2.0,47.32,2
5397,Old Madras Road,1210.0,2.0,80.0,2
5398,Old Madras Road,1210.0,2.0,77.0,2
5399,Old Madras Road,1330.0,2.0,74.0,2
5400,Old Madras Road,1720.0,3.0,106.0,3
5401,Old Madras Road,1157.0,2.0,47.32,2
5402,Old Madras Road,2640.0,5.0,150.0,3
5403,Old Madras Road,2990.0,3.0,170.0,3
5405,Old Madras Road,1171.0,2.0,73.0,2
5406,Old Madras Road,1630.0,3.0,110.0,3
5407,Old Madras Road,1165.0,2.0,52.0,2
5408,Old Madras Road,2640.0,2.0,170.0,2
5409,Old Madras Road,1165.0,2.0,51.42,2
5410,Padmanabhanagar,1020.0,2.0,63.0,2
5411,Padmanabhanagar,1176.0,2.0,62.0,2
5412,Padmanabhanagar,1258.0,2.0,115.0,2
5414,Padmanabhanagar,1100.0,2.0,65.0,2
5415,Padmanabhanagar,3400.0,3.0,210.0,4
5419,Padmanabhanagar,4500.0,4.0,360.0,3
5420,Padmanabhanagar,1200.0,2.0,60.0,2
5422,Padmanabhanagar,1000.0,1.0,90.0,2
5423,Padmanabhanagar,1067.0,2.0,52.0,2
5427,Padmanabhanagar,1100.0,2.0,60.0,2
5428,Padmanabhanagar,2051.0,3.0,180.0,3
5429,Padmanabhanagar,2051.0,3.0,170.0,3
5430,Pai Layout,1006.0,2.0,35.0,2
5431,Pai Layout,1550.0,2.0,90.0,3
5432,Pai Layout,1050.0,2.0,40.0,2
5433,Pai Layout,1400.0,2.0,67.0,3
5434,Pai Layout,1100.0,2.0,50.0,2
5435,Pai Layout,1255.0,2.0,80.0,2
5436,Pai Layout,1075.0,2.0,35.0,2
5437,Pai Layout,1400.0,2.0,57.5,2
5438,Pai Layout,1175.0,2.0,60.0,2
5439,Pai Layout,810.0,2.0,34.5,2
5440,Pai Layout,1000.0,2.0,34.0,2
5441,Pai Layout,1000.0,2.0,42.0,2
5442,Pai Layout,3800.0,6.0,175.0,6
5443,Pai Layout,1068.0,2.0,48.0,2
5444,Pai Layout,1510.0,2.0,65.0,3
5447,Panathur,1359.0,2.0,87.0,2
5448,Panathur,1438.0,2.0,100.0,2
5449,Panathur,1688.0,3.0,118.0,3
5451,Panathur,1198.0,2.0,77.0,2
5452,Panathur,1180.0,2.0,70.0,2
5453,Panathur,1546.0,3.0,99.0,3
5455,Panathur,1000.0,2.0,65.3,2
5456,Panathur,1109.0,2.0,63.0,2
5457,Panathur,1000.0,2.0,68.0,2
5458,Panathur,1255.0,2.0,79.0,2
5459,Panathur,1205.0,2.0,62.9,2
5460,Panathur,1210.0,2.0,85.0,2
5461,Panathur,1198.0,2.0,82.0,2
5462,Panathur,1235.0,2.0,65.0,2
5463,Panathur,1210.0,2.0,80.0,2
5464,Panathur,1210.0,2.0,77.0,2
5465,Panathur,661.0,1.0,40.0,1
5466,Panathur,1713.0,3.0,120.0,3
5467,Panathur,1210.0,2.0,78.0,2
5469,Panathur,1050.0,2.0,60.0,2
5470,Panathur,1398.0,2.0,97.0,2
5471,Panathur,1065.0,2.0,58.0,2
5472,Panathur,1007.0,2.0,64.0,2
5473,Panathur,1210.0,2.0,77.93,2
5474,Panathur,1230.0,2.0,80.0,2
5475,Panathur,980.0,2.0,57.0,2
5476,Panathur,1075.0,2.0,60.0,2
5477,Panathur,1210.0,2.0,69.0,2
5478,Panathur,1343.0,2.0,76.0,2
5479,Parappana Agrahara,1194.0,2.0,47.0,2
5480,Parappana Agrahara,1194.0,2.0,47.0,2
5481,Parappana Agrahara,1194.0,2.0,46.0,2
5482,Parappana Agrahara,1194.0,2.0,47.0,2
